,intercept_mean,intercept_lower,intercept_upper,HIVprevalence_beta_mean,HIVprevalence_beta_lower,HIVprevalence_beta_upper,perc_black_beta_mean,perc_black_beta_lower,perc_black_beta_upper,pctunins_beta_mean,pctunins_beta_lower,pctunins_beta_upper,log_household_income_beta_mean,log_household_income_beta_lower,log_household_income_beta_upper,state
36,15.346749056589122,13.20243419831384,17.946082956645338,7.083363356093863,1.840284991842893,11.85105323254093,2.9406772028649706,-0.0731438704214753,5.353725049472243,0.560884341895612,-2.526407495301542,3.4447786244024874,-0.036320260765844374,-4.358596897692311,4.37775519807133,OK
37,14.871466334123992,12.142492574075115,17.487731097948743,7.914807311527886,3.168882660825091,12.308583264694494,3.215178851241033,0.7567074537654614,6.133060611064264,0.2429559663349778,-3.305828897496232,3.500072041736573,-1.0980322369405464,-5.484892400698859,3.408653260724025,OR
38,14.655514672418139,12.216372123104227,16.623280956074723,7.256898520160791,4.423742567180435,10.012107752123852,3.2876963095362535,0.9819513969615584,5.902860880744103,0.6418974691019392,-1.7846843393260488,3.0129109714880236,-1.0653932532836645,-4.458314479669681,2.199164820440417,PA
39,14.75322926795077,12.130556785686545,17.184643230635384,8.280713838440754,2.9317439228117683,14.081940575529307,3.1816972309268907,0.5599139667645392,5.829631937240326,0.36474701841894624,-3.305006636117348,3.5007504862591508,-0.9183446158253323,-6.64910659351135,4.357530909756566,RI
40,14.070624165574264,11.784555029257241,15.848803139139198,9.375913636848342,6.168339885351463,13.296623330651155,2.3378997299484685,-0.6767024122005904,4.342104926897899,-1.2360701668709624,-4.746769215828949,1.591086086232737,-2.001428020507996,-5.029315177896278,0.6456600453344762,SC
41,16.064777687453024,14.102324870511204,18.54455049452235,11.012618166835303,6.880992869950342,15.328190519395914,2.869308189974449,0.2282151295240824,4.992166087000997,0.6653643768025953,-2.6631694733962115,3.8037532199341806,-5.468004672842681,-8.76261403175687,-2.0397435655955376,TN
42,15.50014261662988,13.743223738691928,17.450499773171746,8.787637029979987,6.38502657158138,11.165319902545706,1.930910653141422,-1.3845986678936117,4.075297861696892,3.0203692177509955,1.5064721173709945,4.460060212326275,-2.5806119404992565,-3.9909204754727248,-1.039756081192449,TX
43,14.934579848948731,12.446958755528067,17.260236271526132,8.37052593608879,3.885176572586371,12.969719753630217,3.0182163917829716,0.24970281361454846,5.375791178116204,0.2663662505660428,-3.093846510561428,3.305664696178467,0.016524911414179038,-4.828942061284937,5.0252815423247865,UT
44,14.878428050111284,12.166754714503373,17.456645406868457,8.44822601552542,3.1410739095665203,14.006317203416536,3.2801212577689833,0.6598267495676966,5.936010404928899,0.5897035263138012,-2.6761839775052274,3.656817411803724,0.20746445692067111,-6.077913277072484,6.606129522836712,VT
45,15.027428486912942,13.344222199391758,16.802656611881346,11.29641029040736,8.337009270361007,14.206902395412218,4.102605523904349,2.2668295078095886,6.477817013404004,-0.2152408589305645,-2.9824151319368517,2.147352200581408,-6.914601993534807,-9.275335339272603,-4.581831715099211,VA
46,14.825527874342203,12.140088950388542,17.195639459194464,8.749116925672444,3.822625576381284,13.660598700525322,3.2154775936409288,0.8029548336456578,5.583340972907407,0.23899609283974418,-2.942639256900009,3.0377656102843917,-0.8485803194623085,-4.22821478818854,2.9577751105811925,WA
47,14.890359728882048,12.576945696559896,17.31198338919113,8.093170176126828,3.289902413978489,13.366679950618531,3.0868008137874487,0.515023348373929,5.438641801437454,0.22860705072484033,-3.4213909546099965,3.437334902003719,-0.23995258428578228,-6.858446823264367,5.811195812396281,WV
48,14.860396637006387,12.307434011220364,17.547921700714035,8.723333865752625,4.163429291928766,13.3530720376715,3.0736292111550374,-0.4099673291363949,5.6523008223379385,0.610438793656201,-2.4009290774421386,3.614702795027257,-0.9677771409471482,-5.6047314697381365,3.666448241151499,WI
